성별,차유뮤,부동산유무,자녀수,연간소득,소득분류,교육,가정,집,업무용핸드폰유무,핸드폰유무,이메일유무,직업유형,가족수,신용등급,나이,연차,카드발급년수,능력,가족평균수입
0,1,1,1,17.373711716926124,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,3.0,2.0,39,12,3.0,14.130207243039564,11.407576060361786
0,0,1,1,16.96824662306297,Working,Higher education,Civil marriage,House / apartment,0,0,0,Sales staff,3.0,1.0,37,5,3.0,11.502332417406864,11.002116507732017
0,0,1,2,16.96824662306297,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Core staff,4.0,2.0,36,18,1.0,9.023913370431643,10.714439990727769
1,0,0,0,16.96824662306297,Commercial associate,Incomplete higher,Married,House / apartment,0,0,0,no_working,2.0,2.0,30,6,3.0,13.28511329249391,11.407576060361786
0,0,0,1,16.96824662306297,Working,Incomplete higher,Married,With parents,0,0,0,no_working,3.0,2.0,27,7,3.0,14.312977099236642,11.002116507732017
0,0,0,0,15.98741744127631,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,no_working,2.0,0.0,25,3,0.0,6.326741025400693,10.426765325491356
0,0,1,0,17.24965907201898,Working,Higher education,Married,House / apartment,1,1,0,Sales staff,2.0,2.0,56,8,1.0,10.154121253405995,11.688985794459663
0,0,1,0,18.22100956103331,Working,Higher education,Separated,House / apartment,1,1,0,Accountants,1.0,2.0,60,4,3.0,26.762956669498724,13.353476685668044
0,0,1,0,17.77917681553761,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Sales staff,1.0,2.0,36,5,2.0,26.427406199021206,12.91164481522143
1,1,0,2,16.680564564856205,Working,Higher education,Married,House / apartment,0,0,0,Core staff,4.0,0.0,34,4,3.0,9.403733630537754,10.426765325491356
1,1,0,2,16.680564564856205,Working,Secondary / secondary special,Married,With parents,0,0,0,no_working,4.0,2.0,45,1,1.0,7.855231001978354,10.426765325491356
1,1,1,0,16.992939234611026,State servant,Higher education,Married,House / apartment,0,0,0,Managers,2.0,2.0,38,0,5.0,13.099041533546325,11.43226840195242
1,1,0,1,17.596855262542327,State servant,Higher education,Married,House / apartment,0,0,0,no_working,3.0,1.0,35,9,0.0,20.61950146627566,11.630717389475995
0,0,1,0,16.96824662306297,Working,Higher education,Married,House / apartment,1,0,0,Core staff,2.0,1.0,38,19,0.0,8.517887563884157,11.407576060361786
0,0,1,0,16.49824301945826,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Cooking staff,2.0,1.0,61,7,3.0,4.483322042003746,10.937579097686422
1,1,1,0,17.304718847474174,Commercial associate,Higher education,Married,House / apartment,0,0,0,Drivers,2.0,2.0,37,7,2.0,15.293118096856414,11.744045122410057
0,0,1,0,16.49824301945826,Working,Secondary / secondary special,Widow,House / apartment,1,0,0,Laborers,1.0,0.0,46,11,0.0,5.357653109819982,11.630717389475995
0,0,0,0,16.49824301945826,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,no_working,2.0,2.0,49,2,1.0,5.942947702060222,10.937579097686422
1,0,0,3,16.275099485238066,State servant,Secondary / secondary special,Married,House / apartment,0,0,1,no_working,5.0,2.0,39,1,0.0,5.970149253731344,9.798182590890704
0,0,0,2,16.680564564856205,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,Laborers,4.0,2.0,34,12,1.0,7.8993563487419545,10.426765325491356
0,0,0,0,16.834715236543456,State servant,Higher education,Married,House / apartment,1,1,0,Core staff,2.0,2.0,31,2,1.0,12.712890467350068,11.274046255019954
0,0,0,0,16.680564564856205,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,no_working,2.0,0.0,38,5,2.0,8.261933904528764,11.119897691565697
1,1,1,0,17.191390165830175,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,1.0,28,3,1.0,19.592476489028215,11.630717389475995
0,0,0,0,16.680564564856205,State servant,Higher education,Separated,With parents,1,0,0,IT staff,1.0,2.0,53,5,3.0,6.277609858172518,11.813037464800539
0,0,0,0,17.373711716926124,Working,Secondary / secondary special,Civil marriage,Office apartment,1,1,0,Sales staff,2.0,2.0,25,2,2.0,26.93535514764565,11.813037464800539
1,1,1,0,17.527862392683378,Working,Higher education,Married,House / apartment,0,0,0,Sales staff,2.0,1.0,23,3,0.0,32.65602322206096,11.967187086434018
0,0,1,0,16.680564564856205,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,1,Laborers,2.0,2.0,32,5,4.0,9.7444781290602,11.119897691565697
1,1,0,2,17.527862392683378,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,Laborers,4.0,2.0,42,7,4.0,17.161536366112777,11.274046255019954
1,0,0,0,16.96824662306297,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,Laborers,2.0,1.0,38,4,1.0,11.512631915574033,11.407576060361786
0,1,1,0,17.322418424038048,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Core staff,1.0,1.0,50,1,1.0,13.31983174949369,12.45488784222084
1,1,1,0,16.96824662306297,Working,Secondary / secondary special,Married,House / apartment,0,0,0,High skill tech staff,2.0,2.0,35,2,1.0,12.801365478984424,11.407576060361786
0,0,0,2,17.722018402814918,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,Security staff,4.0,0.0,51,13,2.0,16.08968157153073,11.468200028590497
0,0,1,0,16.49824301945826,Working,Secondary / secondary special,Married,Municipal apartment,0,0,0,no_working,2.0,1.0,56,10,2.0,4.635543285673081,10.937579097686422
1,1,1,2,17.8845373292961,Commercial associate,Higher education,Married,House / apartment,1,1,0,Managers,4.0,2.0,48,11,2.0,20.31969655919805,11.630717389475995
1,1,1,0,16.96824662306297,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,2.0,1.0,47,8,0.0,8.933889219773675,11.407576060361786
0,1,1,0,17.527862392683378,Commercial associate,Higher education,Married,House / apartment,0,0,0,Managers,2.0,2.0,35,9,3.0,19.079345850999395,11.967187086434018
1,0,1,0,17.211192792456,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,0,Drivers,1.0,1.0,45,3,1.0,12.91284532718168,12.343662665771719
0,0,1,0,16.775874739480525,Working,Higher education,Married,House / apartment,0,0,0,Core staff,2.0,2.0,48,2,1.0,8.014031300593633,11.215206524587721
0,0,0,0,16.680564564856205,Working,Secondary / secondary special,Married,House / apartment,0,1,0,no_working,2.0,1.0,46,15,0.0,5.960264900662252,11.119897691565697
0,0,0,0,16.890285085058263,Working,Higher education,Married,House / apartment,0,0,0,Core staff,2.0,2.0,58,10,1.0,6.540183832194202,11.32961541978256
0,1,1,0,17.914096131039763,Working,Higher education,Married,House / apartment,1,1,0,Managers,2.0,0.0,57,11,2.0,18.586093511909535,12.353418798413399
0,0,1,0,16.834715236543456,State servant,Secondary / secondary special,Widow,House / apartment,0,1,0,Drivers,1.0,1.0,62,5,0.0,6.315409599422591,11.967187086434018
0,0,0,1,17.191390165830175,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Accountants,3.0,2.0,34,1,1.0,17.25592453409004,11.225256725762893
0,1,0,2,16.680564564856205,Working,Higher education,Civil marriage,Municipal apartment,1,1,0,Sales staff,4.0,1.0,30,3,3.0,10.981859594891402,10.426765325491356
1,0,1,1,17.086029653971018,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,3.0,2.0,44,2,1.0,11.782160935590854,11.119897691565697
1,1,1,1,17.77917681553761,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,no_working,3.0,2.0,45,2,1.0,23.49051679136941,11.813037464800539
1,1,1,0,16.680564564856205,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Low-skill Laborers,2.0,1.0,51,8,0.0,6.134969325153374,11.119897691565697
1,1,1,0,17.191390165830175,Working,Higher education,Single / not married,With parents,1,1,0,no_working,1.0,2.0,25,1,1.0,22.26179875333927,12.323860125621126
0,1,0,0,17.191390165830175,Working,Secondary / secondary special,Widow,House / apartment,0,0,0,Sales staff,1.0,0.0,39,1,0.0,15.164790725887983,12.323860125621126
0,0,0,0,16.611571697439256,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,1,0,Sales staff,2.0,2.0,37,17,3.0,6.287111421585749,11.050905878263567
1,1,1,1,17.373711716926124,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Laborers,3.0,2.0,39,4,1.0,16.751457997270133,11.407576060361786
0,0,1,0,16.275099485238066,State servant,Secondary / secondary special,Separated,House / apartment,0,0,0,no_working,1.0,2.0,39,0,1.0,6.175804570095382,11.407576060361786
0,0,0,0,17.373711716926124,State servant,Secondary / secondary special,Separated,House / apartment,0,1,1,Medicine staff,1.0,2.0,53,33,1.0,8.518693800283957,12.506180941677357
1,1,0,0,16.834715236543456,Working,Higher education,Married,House / apartment,0,0,0,no_working,2.0,2.0,42,1,3.0,9.714426694627768,11.274046255019954
1,1,1,0,16.992939234611026,State servant,Higher education,Married,House / apartment,0,0,0,Managers,2.0,1.0,38,0,0.0,13.099041533546325,11.43226840195242
0,0,0,1,17.373711716926124,Working,Secondary / secondary special,Separated,House / apartment,0,0,0,Core staff,2.0,2.0,45,2,5.0,15.421521590130226,11.813037464800539
0,0,1,0,16.370409657272383,State servant,Higher education,Married,House / apartment,1,1,0,Laborers,2.0,2.0,50,22,3.0,3.6875628561850484,10.809748150372926
0,1,1,0,17.8437153354881,Commercial associate,Incomplete higher,Married,House / apartment,0,1,1,Managers,2.0,0.0,34,3,2.0,30.996627681710553,12.283038316285214
1,0,1,0,16.96824662306297,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,Security staff,2.0,0.0,52,9,0.0,7.997156566554114,11.407576060361786
0,0,1,2,16.96824662306297,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Laborers,4.0,2.0,35,0,3.0,13.786764705882353,10.714439990727769
0,1,1,0,16.537463729981692,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,2.0,2.0,46,5,1.0,6.119246861924686,10.97679912709094
0,1,1,2,16.575204055529493,Working,Incomplete higher,Married,House / apartment,1,1,0,Core staff,4.0,2.0,31,0,2.0,10.631781589079454,10.321408101911638
0,1,1,0,16.370409657272383,Working,Secondary / secondary special,Married,House / apartment,0,0,0,no_working,2.0,2.0,57,6,2.0,4.243645248403275,10.809748150372926
1,0,0,0,17.191390165830175,Working,Higher education,Single / not married,House / apartment,1,0,0,no_working,1.0,2.0,27,4,3.0,18.844221105527637,12.323860125621126
0,0,0,1,16.680564564856205,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Laborers,3.0,1.0,39,4,0.0,8.411214953271028,10.714439990727769
1,1,1,0,16.96824662306297,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,2.0,25,4,2.0,16.895062887178526,11.407576060361786
0,0,1,0,18.444153109905518,State servant,Higher education,Married,House / apartment,0,0,1,Managers,2.0,1.0,47,3,0.0,42.26145755071375,12.883474008801295
0,0,1,0,17.373711716926124,Working,Secondary / secondary special,Married,House / apartment,0,0,0,High skill tech staff,2.0,2.0,49,27,2.0,9.562599610412608,11.813037464800539
0,0,1,0,16.169738979076914,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Cooking staff,2.0,2.0,49,1,1.0,4.42019099590723,10.609081944147828
0,0,0,0,16.96824662306297,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,Medicine staff,2.0,2.0,28,5,0.0,14.505600773632041,11.407576060361786
1,1,1,0,17.286700342526494,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Laborers,2.0,2.0,30,9,3.0,17.0348957257898,11.726026761206368
1,0,1,0,17.23061087766853,Working,Secondary / secondary special,Married,Rented apartment,1,0,0,Laborers,2.0,2.0,41,3,0.0,14.184397163120567,11.669937760751914
0,0,1,1,16.680564564856205,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Laborers,3.0,1.0,27,8,4.0,10.164131907845205,10.714439990727769
0,0,1,0,16.611571697439256,Commercial associate,Higher education,Separated,House / apartment,0,0,0,Managers,1.0,2.0,44,8,1.0,6.550218340611353,11.744045122410057
1,1,1,2,17.191390165830175,Working,Secondary / secondary special,Married,Rented apartment,0,0,0,no_working,4.0,1.0,35,14,0.0,12.184555399111881,10.937579097686422
1,1,0,0,17.49887485652836,Working,Higher education,Married,House / apartment,1,0,0,Accountants,2.0,1.0,35,7,1.0,19.222312959356742,11.938199736300925
0,0,1,0,16.49824301945826,State servant,Secondary / secondary special,Married,House / apartment,1,0,1,no_working,2.0,2.0,39,12,2.0,5.9445178335535,10.937579097686422
1,1,1,0,17.286700342526494,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Laborers,2.0,2.0,39,20,2.0,11.282822757111598,11.726026761206368
0,0,1,0,16.457421027787007,Working,Secondary / secondary special,Separated,House / apartment,0,0,0,Laborers,1.0,2.0,44,4,4.0,5.9347181008902075,11.58989576532275
1,1,1,0,16.680564564856205,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,2.0,49,10,2.0,6.152303695939479,11.119897691565697
0,1,1,1,17.40650153883008,Working,Higher education,Civil marriage,House / apartment,1,1,0,Managers,3.0,2.0,44,10,2.0,14.007430464906115,11.440365524765756
0,0,0,0,16.49824301945826,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,High skill tech staff,2.0,2.0,53,2,2.0,5.5155169877923225,10.937579097686422
1,1,1,0,17.77917681553761,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,1,Managers,2.0,1.0,57,3,2.0,18.399890963609103,12.218500103788143
0,1,1,1,17.8845373292961,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,1,Core staff,3.0,2.0,47,1,4.0,25.255359748568864,11.918397239722838
1,1,1,1,18.57768450130904,Commercial associate,Higher education,Civil marriage,House / apartment,0,0,0,High skill tech staff,3.0,2.0,46,6,2.0,46.248715313463514,12.611541086966115
1,1,1,1,16.775874739480525,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,3.0,2.0,40,14,1.0,7.3741185817856785,10.809748150372926
0,0,1,2,16.275099485238066,Working,Higher education,Married,House / apartment,0,0,0,no_working,4.0,1.0,34,1,3.0,6.873902085083633,10.021315031649332
1,1,0,0,17.373711716926124,Commercial associate,Higher education,Separated,House / apartment,0,1,0,no_working,1.0,2.0,31,6,1.0,19.327129563350034,12.506180941677357
0,1,0,0,16.680564564856205,Commercial associate,Higher education,Married,House / apartment,0,0,0,Core staff,2.0,2.0,54,33,0.0,4.205345461341972,11.119897691565697
0,1,0,0,16.96824662306297,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Managers,2.0,1.0,52,20,0.0,6.812504730906063,11.407576060361786
1,1,0,2,17.710183945407326,Commercial associate,Higher education,Married,House / apartment,0,0,1,Security staff,4.0,2.0,29,3,1.0,31.58686387565806,11.456365695436427
0,1,1,0,17.661393782255395,State servant,Higher education,Separated,House / apartment,0,0,0,Core staff,1.0,2.0,52,5,1.0,16.973125884016973,12.793862088206213
0,0,1,0,16.169738979076914,Working,Secondary / secondary special,Civil marriage,House / apartment,0,1,0,Low-skill Laborers,2.0,2.0,24,3,0.0,8.07738332668528,10.609081944147828
0,1,1,0,16.96824662306297,Commercial associate,Incomplete higher,Married,House / apartment,0,0,1,High skill tech staff,2.0,1.0,47,8,0.0,8.8726770838468,11.407576060361786
0,0,1,0,18.22100956103331,State servant,Higher education,Married,House / apartment,0,0,0,Managers,2.0,2.0,58,12,1.0,24.255024255024257,12.660331092405906
0,1,1,0,17.191390165830175,Commercial associate,Higher education,Married,House / apartment,0,0,0,no_working,2.0,2.0,28,2,0.0,19.674711437565584,11.630717389475995
0,0,0,1,16.169738979076914,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Cooking staff,3.0,2.0,39,3,3.0,5.192973458135659,10.203629181337648
1,0,0,2,17.191390165830175,Working,Higher education,Civil marriage,House / apartment,1,0,0,Laborers,4.0,2.0,45,8,0.0,11.331587429492345,10.937579097686422
1,1,0,2,16.49824301945826,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Laborers,4.0,2.0,35,0,4.0,8.451021634615385,10.244449694430193
0,0,1,1,17.086029653971018,Working,Incomplete higher,Married,House / apartment,0,1,0,Sales staff,3.0,2.0,29,3,4.0,17.094377849062976,11.119897691565697
1,1,1,0,16.49824301945826,Working,Secondary / secondary special,Married,House / apartment,1,0,0,no_working,2.0,2.0,50,1,4.0,5.979589667269055,10.937579097686422
1,0,0,2,16.96824662306297,Working,Secondary / secondary special,Married,House / apartment,0,0,1,Laborers,4.0,1.0,27,6,4.0,14.689081116370165,10.714439990727769
