성별,차유뮤,부동산유무,자녀수,연간소득,소득분류,교육,가정,집,업무용핸드폰유무,핸드폰유무,이메일유무,직업유형,가족수,신용등급,나이,연차,카드발급년수,능력,가족평균수입
1,1,1,0,16.680564564856205,4,4,1,1,0,1,0,9,2.0,1.0,51,8,0.0,6.134969325153374,11.119897691565695
1,1,1,0,17.191390165830175,4,1,3,5,1,1,0,18,1.0,2.0,25,1,1.0,22.26179875333927,12.323860125621126
0,1,0,0,17.191390165830175,4,4,4,1,0,0,0,14,1.0,0.0,39,1,0.0,15.164790725887984,12.323860125621126
0,0,0,0,16.611571697439256,0,4,1,2,1,1,0,14,2.0,2.0,37,17,3.0,6.287111421585749,11.050905878263569
1,1,1,1,17.373711716926124,4,4,1,1,0,1,0,8,3.0,2.0,39,4,1.0,16.751457997270133,11.407576060361786
0,0,1,0,16.275099485238066,2,4,2,1,0,0,0,18,1.0,2.0,39,0,1.0,6.175804570095382,11.407576060361786
0,0,0,0,17.373711716926124,2,4,2,1,0,1,1,11,1.0,2.0,53,33,1.0,8.518693800283957,12.506180941677355
1,1,0,0,16.834715236543456,4,1,1,1,0,0,0,18,2.0,2.0,42,1,3.0,9.714426694627768,11.274046255019954
1,1,1,0,16.992939234611026,2,1,1,1,0,0,0,10,2.0,1.0,38,0,0.0,13.099041533546323,11.43226840195242
0,0,0,1,17.373711716926124,4,4,2,1,0,0,0,3,2.0,2.0,45,2,5.0,15.421521590130226,11.81303746480054
0,0,1,0,16.370409657272383,2,1,1,1,1,1,0,8,2.0,2.0,50,22,3.0,3.687562856185048,10.809748150372926
0,1,1,0,17.8437153354881,0,2,1,1,0,1,1,10,2.0,0.0,34,3,2.0,30.996627681710557,12.283038316285214
1,0,1,0,16.96824662306297,0,4,1,1,1,1,0,16,2.0,0.0,52,9,0.0,7.997156566554114,11.407576060361786
0,0,1,2,16.96824662306297,4,4,1,1,0,1,0,8,4.0,2.0,35,0,3.0,13.786764705882351,10.714439990727769
0,1,1,0,16.537463729981692,4,4,1,1,0,0,0,14,2.0,2.0,46,5,1.0,6.119246861924686,10.97679912709094
0,1,1,2,16.575204055529493,4,2,1,1,1,1,0,3,4.0,2.0,31,0,2.0,10.631781589079454,10.321408101911638
0,1,1,0,16.370409657272383,4,4,1,1,0,0,0,18,2.0,2.0,57,6,2.0,4.243645248403275,10.809748150372926
1,0,0,0,17.191390165830175,4,1,3,1,1,0,0,18,1.0,2.0,27,4,3.0,18.84422110552764,12.323860125621126
0,0,0,1,16.680564564856205,4,4,1,1,0,1,0,8,3.0,1.0,39,4,0.0,8.411214953271028,10.714439990727769
1,1,1,0,16.96824662306297,4,4,1,1,0,0,0,8,2.0,2.0,25,4,2.0,16.895062887178526,11.407576060361786
0,0,1,0,18.44415310990552,2,1,1,1,0,0,1,10,2.0,1.0,47,3,0.0,42.26145755071375,12.883474008801295
0,0,1,0,17.373711716926124,4,4,1,1,0,0,0,6,2.0,2.0,49,27,2.0,9.562599610412608,11.81303746480054
0,0,1,0,16.169738979076914,0,4,1,1,0,0,0,2,2.0,2.0,49,1,1.0,4.42019099590723,10.609081944147828
0,0,0,0,16.96824662306297,4,4,0,1,1,0,0,11,2.0,2.0,28,5,0.0,14.50560077363204,11.407576060361786
1,1,1,0,17.286700342526494,4,4,1,1,1,0,0,8,2.0,2.0,30,9,3.0,17.0348957257898,11.726026761206368
1,0,1,0,17.23061087766853,4,4,1,4,1,0,0,8,2.0,2.0,41,3,0.0,14.184397163120568,11.669937760751914
0,0,1,1,16.680564564856205,4,4,1,1,1,1,0,8,3.0,1.0,27,8,4.0,10.164131907845205,10.714439990727769
0,0,1,0,16.611571697439256,0,1,2,1,0,0,0,10,1.0,2.0,44,8,1.0,6.550218340611353,11.744045122410055
1,1,1,2,17.191390165830175,4,4,1,4,0,0,0,18,4.0,1.0,35,14,0.0,12.18455539911188,10.937579097686422
1,1,0,0,17.49887485652836,4,1,1,1,1,0,0,0,2.0,1.0,35,7,1.0,19.222312959356746,11.938199736300923
0,0,1,0,16.49824301945826,2,4,1,1,1,0,1,18,2.0,2.0,39,12,2.0,5.9445178335535,10.937579097686422
1,1,1,0,17.286700342526494,4,4,1,1,1,0,0,8,2.0,2.0,39,20,2.0,11.282822757111598,11.726026761206368
0,0,1,0,16.457421027787007,4,4,2,1,0,0,0,8,1.0,2.0,44,4,4.0,5.934718100890208,11.58989576532275
1,1,1,0,16.680564564856205,0,4,1,1,0,0,0,8,2.0,2.0,49,10,2.0,6.152303695939479,11.119897691565695
0,1,1,1,17.40650153883008,4,1,0,1,1,1,0,10,3.0,2.0,44,10,2.0,14.007430464906117,11.440365524765756
0,0,0,0,16.49824301945826,0,4,1,1,0,0,0,6,2.0,2.0,53,2,2.0,5.5155169877923225,10.937579097686422
1,1,1,0,17.77917681553761,0,4,1,1,0,0,1,10,2.0,1.0,57,3,2.0,18.399890963609103,12.218500103788145
0,1,1,1,17.8845373292961,0,4,1,1,0,1,1,3,3.0,2.0,47,1,4.0,25.255359748568864,11.918397239722838
1,1,1,1,18.57768450130904,0,1,0,1,0,0,0,6,3.0,2.0,46,6,2.0,46.24871531346352,12.611541086966117
1,1,1,1,16.775874739480525,4,4,1,1,0,0,0,8,3.0,2.0,40,14,1.0,7.3741185817856785,10.809748150372926
0,0,1,2,16.275099485238066,4,1,1,1,0,0,0,18,4.0,1.0,34,1,3.0,6.873902085083633,10.021315031649332
1,1,0,0,17.373711716926124,0,1,2,1,0,1,0,18,1.0,2.0,31,6,1.0,19.327129563350034,12.506180941677355
0,1,0,0,16.680564564856205,0,1,1,1,0,0,0,3,2.0,2.0,54,33,0.0,4.205345461341972,11.119897691565695
0,1,0,0,16.96824662306297,4,4,1,1,0,0,0,10,2.0,1.0,52,20,0.0,6.812504730906063,11.407576060361786
1,1,0,2,17.710183945407326,0,1,1,1,0,0,1,16,4.0,2.0,29,3,1.0,31.58686387565806,11.456365695436428
0,1,1,0,17.661393782255395,2,1,2,1,0,0,0,3,1.0,2.0,52,5,1.0,16.973125884016973,12.793862088206213
0,0,1,0,16.169738979076914,4,4,0,1,0,1,0,9,2.0,2.0,24,3,0.0,8.07738332668528,10.609081944147828
0,1,1,0,16.96824662306297,0,2,1,1,0,0,1,6,2.0,1.0,47,8,0.0,8.8726770838468,11.407576060361786
0,0,1,0,18.22100956103331,2,1,1,1,0,0,0,10,2.0,2.0,58,12,1.0,24.255024255024257,12.660331092405906
0,1,1,0,17.191390165830175,0,1,1,1,0,0,0,18,2.0,2.0,28,2,0.0,19.674711437565584,11.630717389475995
0,0,0,1,16.169738979076914,4,4,1,1,0,1,0,2,3.0,2.0,39,3,3.0,5.192973458135659,10.203629181337648
1,0,0,2,17.191390165830175,4,1,0,1,1,0,0,8,4.0,2.0,45,8,0.0,11.331587429492345,10.937579097686422
1,1,0,2,16.49824301945826,4,4,1,1,0,1,0,8,4.0,2.0,35,0,4.0,8.451021634615385,10.244449694430193
0,0,1,1,17.086029653971018,4,2,1,1,0,1,0,14,3.0,2.0,29,3,4.0,17.094377849062976,11.119897691565695
1,1,1,0,16.49824301945826,4,4,1,1,1,0,0,18,2.0,2.0,50,1,4.0,5.979589667269055,10.937579097686422
1,0,0,2,16.96824662306297,4,4,1,1,0,0,1,8,4.0,1.0,27,6,4.0,14.689081116370163,10.714439990727769
0,0,1,0,17.286700342526494,0,1,3,1,0,0,0,2,1.0,2.0,31,7,1.0,17.285933789635425,12.41916990138676
0,0,1,0,17.286700342526494,0,4,1,1,0,0,0,2,2.0,1.0,26,1,0.0,24.08290357108105,11.726026761206368
0,1,0,0,16.680564564856205,2,1,1,1,0,0,0,18,2.0,2.0,41,7,1.0,7.461861596285651,11.119897691565695
0,0,1,0,16.49824301945826,0,1,0,1,1,1,0,3,2.0,1.0,26,0,0.0,11.343012704174228,10.937579097686422
0,0,1,0,16.680564564856205,4,3,0,1,0,0,0,8,2.0,2.0,41,2,2.0,8.3674228337672,11.119897691565695
0,0,0,1,16.834715236543456,4,1,1,1,0,1,0,0,3.0,0.0,37,7,1.0,9.588457323755025,10.86858749601736
0,0,1,3,16.96824662306297,2,1,1,1,0,0,0,3,5.0,2.0,43,20,0.0,7.691978975257467,10.491301994830229
0,0,1,1,16.890285085058263,4,4,0,1,0,0,1,18,3.0,2.0,33,4,2.0,11.830325422765384,10.92415631759022
0,0,0,0,16.96824662306297,4,4,4,1,0,0,0,18,1.0,2.0,66,11,1.0,6.2619586014959125,12.100717685412471
1,0,0,1,17.191390165830175,0,4,1,5,0,0,0,4,3.0,2.0,48,5,1.0,11.375126390293223,11.225256725762891
0,0,0,0,17.191390165830175,2,4,1,5,0,1,0,11,2.0,1.0,33,0,2.0,18.050541516245488,11.630717389475995
1,0,0,0,16.834715236543456,0,4,0,1,0,0,0,16,2.0,2.0,32,0,1.0,12.927850283181485,11.274046255019954
1,1,1,0,16.96824662306297,4,1,1,5,0,0,0,8,2.0,1.0,30,4,0.0,14.335775724753104,11.407576060361786
0,1,0,0,16.96824662306297,4,4,1,1,0,0,0,18,2.0,2.0,28,3,1.0,15.420200462606012,11.407576060361786
1,0,0,2,16.680564564856205,4,4,1,1,0,0,0,8,4.0,1.0,37,1,2.0,9.595564716753143,10.426765325491356
1,0,1,2,16.775874739480525,0,4,1,2,1,1,0,8,4.0,0.0,43,12,0.0,7.318515598048396,10.522072811769169
0,0,1,1,16.49824301945826,0,4,1,1,1,1,0,14,3.0,2.0,29,5,2.0,8.820762113846637,10.53212287826962
0,0,1,0,16.275099485238066,2,1,1,1,0,0,0,2,2.0,2.0,48,10,1.0,4.17226832321172,10.714439990727769
1,0,1,0,17.373711716926124,4,4,1,1,0,1,0,8,2.0,0.0,51,8,2.0,12.397832675176783,11.81303746480054
1,0,1,2,16.49824301945826,4,4,1,1,0,1,0,8,4.0,0.0,58,27,0.0,3.587143677061412,10.244449694430193
0,1,1,0,16.71335438584113,0,2,1,1,0,0,0,6,2.0,0.0,42,5,2.0,7.913546630360789,11.152687036498405
0,0,0,1,16.680564564856205,0,4,1,5,0,0,0,14,3.0,2.0,37,3,2.0,9.084180068636028,10.714439990727769
1,0,1,0,17.373711716926124,4,4,1,5,1,0,0,8,2.0,0.0,40,7,2.0,15.319148936170214,11.81303746480054
1,0,0,0,17.191390165830175,2,4,1,1,1,1,0,4,2.0,2.0,41,0,1.0,14.687642796527188,11.630717389475995
0,0,1,0,16.575204055529493,0,4,1,1,0,0,0,3,2.0,2.0,48,8,0.0,5.756111426947129,11.014538821972666
1,1,0,0,17.661393782255395,4,1,0,1,1,0,0,10,2.0,1.0,32,8,4.0,24.107680975021765,12.100717685412471
1,1,1,1,16.834715236543456,2,1,1,1,0,0,0,18,3.0,2.0,31,6,1.0,11.167044809982984,10.86858749601736
1,0,1,0,17.596855262542327,4,1,1,1,0,0,0,10,2.0,2.0,36,14,3.0,18.211741851931794,12.036179534643145
0,1,1,1,17.527862392683378,4,2,3,1,0,0,0,3,2.0,0.0,32,5,0.0,22.877478393492627,11.967187086434018
1,0,0,0,16.575204055529493,4,4,1,1,0,1,0,8,2.0,0.0,28,1,3.0,11.03041307308216,11.014538821972666
0,1,0,1,15.98741744127631,2,1,1,1,1,0,0,6,3.0,1.0,38,14,0.0,3.5072222799542763,10.021315031649332
1,1,0,2,17.191390165830175,2,1,1,5,0,0,0,6,4.0,1.0,29,4,3.0,18.034626482847067,10.937579097686422
0,1,1,1,16.96824662306297,4,1,3,1,0,0,0,14,2.0,2.0,38,8,5.0,10.413653456754412,11.407576060361786
0,0,0,0,16.96824662306297,0,4,0,2,0,0,0,8,2.0,2.0,56,0,1.0,8.654678334455236,11.407576060361786
0,0,0,0,16.680564564856205,0,2,3,1,0,0,0,0,1.0,2.0,48,0,3.0,7.519215773643756,11.81303746480054
0,1,1,0,16.169738979076914,4,4,1,1,0,1,0,12,2.0,2.0,54,20,2.0,2.9301114165822604,10.609081944147828
0,1,1,1,16.49824301945826,0,1,0,1,0,0,1,3,3.0,2.0,28,8,1.0,8.301970334292673,10.53212287826962
1,1,1,0,16.834715236543456,4,4,1,1,0,0,0,8,2.0,2.0,29,4,2.0,12.849800114220445,11.274046255019954
0,0,0,0,16.49824301945826,4,1,3,5,1,1,0,6,1.0,2.0,30,0,2.0,10.028525583883043,11.630717389475995
1,0,1,1,17.086029653971018,2,1,1,1,0,0,0,3,3.0,2.0,29,6,4.0,15.445046144458852,11.119897691565695
1,0,1,0,17.1295147642943,4,4,3,1,1,1,0,3,1.0,2.0,27,3,2.0,18.92956233777857,12.26198500558968
0,0,0,2,16.49824301945826,0,4,1,1,0,1,0,18,4.0,1.0,32,3,0.0,8.47904733192644,10.244449694430193
0,1,1,0,16.834715236543456,4,2,1,1,1,1,0,18,2.0,1.0,25,4,0.0,14.290899192450777,11.274046255019954
0,0,1,0,17.286700342526494,0,1,4,1,0,1,0,18,1.0,2.0,63,3,1.0,10.072440175809865,12.41916990138676
1,1,1,1,17.040567281661083,4,4,1,1,1,0,0,3,3.0,2.0,28,6,3.0,15.249428638978642,11.07443600653965
0,0,1,0,16.275099485238066,4,1,3,1,0,0,0,8,1.0,2.0,58,12,3.0,3.440103967586576,11.407576060361786
0,0,0,0,16.457421027787007,0,4,1,1,0,1,0,8,2.0,2.0,51,3,0.0,5.411363864114641,10.896757843893464
1,0,1,0,17.373711716926124,4,4,1,1,0,0,0,3,2.0,1.0,34,5,2.0,18.73308818427808,11.81303746480054
0,0,0,0,16.680564564856205,0,4,3,1,1,0,0,14,1.0,1.0,35,1,0.0,10.060362173038229,11.81303746480054
0,0,1,0,16.169738979076914,2,1,4,1,0,0,0,6,1.0,1.0,53,18,2.0,3.0973958930824823,11.302216779257382
1,1,0,0,17.286700342526494,0,1,1,1,1,0,0,4,2.0,2.0,44,2,3.0,14.49742268041237,11.726026761206368
1,0,0,3,16.96824662306297,4,4,1,1,0,0,0,8,5.0,2.0,39,9,4.0,10.12487343908201,10.491301994830229
0,0,1,0,16.575204055529493,0,4,1,1,0,0,0,3,2.0,2.0,48,8,2.0,5.756111426947129,11.014538821972666
0,0,1,1,16.275099485238066,2,1,1,1,0,0,1,3,3.0,1.0,26,3,0.0,8.238740388136215,10.308985993422082
0,0,1,1,16.96824662306297,4,1,1,1,0,0,1,14,3.0,1.0,32,2,3.0,14.250653154936268,11.002116507732016
1,0,0,0,16.96824662306297,4,4,1,1,0,1,0,8,2.0,2.0,37,12,2.0,9.83284169124877,11.407576060361786
0,1,0,0,17.661393782255395,4,1,1,1,1,1,1,10,2.0,2.0,34,11,2.0,21.303035682584767,12.100717685412471
0,1,0,0,17.191390165830175,0,1,1,5,0,0,0,0,2.0,2.0,32,0,0.0,18.760943883932296,11.630717389475995
0,0,1,0,17.373711716926124,4,1,3,1,0,1,0,10,1.0,2.0,64,9,0.0,10.07237185704693,12.506180941677355
0,1,1,1,16.992939234611026,0,4,1,1,0,0,0,10,3.0,2.0,43,3,0.0,10.62237319362082,11.026808713825016
1,1,1,0,17.373711716926124,4,4,3,1,0,0,0,8,1.0,0.0,37,4,0.0,17.57583647962505,12.506180941677355
0,0,1,0,16.49824301945826,4,4,1,1,0,1,0,14,2.0,2.0,36,0,0.0,8.449117536612842,10.937579097686422
1,1,0,0,17.833244035808235,4,1,1,1,1,0,0,10,2.0,2.0,45,4,4.0,23.416958808063104,12.272567065150636
1,0,1,1,17.373711716926124,0,4,1,1,0,0,0,8,3.0,2.0,42,12,0.0,13.32675222112537,11.407576060361786
0,0,1,0,16.96824662306297,4,4,1,1,0,0,0,8,2.0,2.0,50,7,3.0,8.491767702976837,11.407576060361786
0,0,1,3,16.414861416464955,4,4,1,1,1,0,0,18,5.0,2.0,33,13,0.0,6.063624113890679,9.937937287265354
1,1,0,0,16.49824301945826,4,4,0,1,0,1,0,18,2.0,1.0,27,5,1.0,9.401637974260405,10.937579097686422
0,0,0,1,16.680564564856205,4,4,0,1,0,0,0,8,3.0,2.0,27,3,1.0,11.958543715120914,10.714439990727769
1,1,0,1,17.108008559863993,2,4,1,5,0,0,0,18,3.0,2.0,41,3,4.0,12.517385257301807,11.141876276228
1,0,1,0,16.680564564856205,4,1,1,1,0,0,1,8,2.0,2.0,41,0,0.0,8.700696055684455,11.119897691565695
0,0,1,3,16.834715236543456,4,1,1,1,0,0,0,0,5.0,2.0,39,0,1.0,10.85907335907336,10.357774570341576
0,0,1,0,16.414861416464955,0,1,1,1,0,0,0,1,2.0,2.0,51,2,0.0,5.263693230941362,10.854199034612414
0,1,0,0,17.373711716926124,4,1,1,1,0,1,0,11,2.0,1.0,54,3,1.0,12.73705066515709,11.81303746480054
0,0,0,1,16.96824662306297,0,2,1,1,1,1,0,6,3.0,2.0,40,20,0.0,8.149221296631655,11.002116507732016
1,1,0,1,17.086029653971018,0,1,1,2,0,0,0,4,3.0,2.0,42,2,2.0,12.325015216068168,11.119897691565695
0,0,1,0,17.356904599092623,4,4,1,1,1,1,0,14,2.0,2.0,43,9,3.0,13.785046728971963,11.796230472032498
0,0,1,0,16.680564564856205,4,4,1,1,0,1,0,18,2.0,2.0,46,4,3.0,7.313505607020965,11.119897691565695
0,0,0,1,17.086029653971018,4,1,0,5,0,0,0,6,3.0,2.0,34,2,3.0,15.0961681824959,11.119897691565695
1,0,0,0,17.373711716926124,4,4,1,5,1,1,0,8,2.0,2.0,32,1,3.0,21.791767554479417,11.81303746480054
0,0,1,0,16.680564564856205,4,4,4,1,0,1,0,10,1.0,2.0,39,2,0.0,8.816038659962123,11.81303746480054
0,0,1,0,16.49824301945826,4,4,1,4,0,0,0,14,2.0,2.0,43,24,3.0,4.486719310839914,10.937579097686422
1,0,0,0,16.680564564856205,4,4,3,1,1,0,0,8,1.0,1.0,22,2,0.0,14.928674112573262,11.81303746480054
0,0,0,0,17.527862392683378,0,1,1,1,1,1,1,14,2.0,2.0,44,0,3.0,19.094380796508457,11.967187086434018
0,0,1,0,16.112580570823248,4,4,1,1,0,0,0,14,2.0,2.0,44,4,3.0,4.21278704774492,10.551924982703788
0,0,0,0,16.680564564856205,0,4,1,1,0,0,0,14,2.0,2.0,48,11,2.0,6.183300508404709,11.119897691565695
1,1,0,0,17.23061087766853,4,4,1,1,1,1,0,8,2.0,1.0,53,2,2.0,11.563550108717138,11.669937760751914
0,0,1,0,17.339810166232855,0,4,2,1,0,1,0,6,1.0,2.0,54,5,0.0,12.083333333333334,12.472279517715116
0,0,0,1,16.834715236543456,0,4,1,1,0,0,0,14,3.0,2.0,42,4,1.0,9.198691741618967,10.86858749601736
1,0,1,0,17.8845373292961,0,4,3,5,0,0,0,10,1.0,0.0,28,3,1.0,38.643194504079005,13.017005083966255
1,1,0,2,17.833244035808235,0,1,1,1,1,0,0,10,4.0,2.0,41,17,3.0,19.84311177125882,11.579424562920432
0,0,1,1,16.834715236543456,4,4,1,1,0,0,0,8,3.0,2.0,34,15,4.0,8.583574036732246,10.86858749601736
0,0,1,0,17.191390165830175,0,1,3,1,0,0,0,3,1.0,2.0,56,25,3.0,7.565822657116917,12.323860125621126
1,1,1,0,16.611571697439256,4,4,1,1,0,0,0,8,2.0,2.0,40,7,2.0,7.225184930328574,11.050905878263569
0,0,1,0,16.680564564856205,4,1,1,1,0,0,0,8,2.0,0.0,36,4,0.0,9.044014202451931,11.119897691565695
0,0,1,2,17.373711716926124,0,1,1,1,0,0,1,15,4.0,2.0,42,6,3.0,15.310462149135242,11.119897691565695
0,0,1,0,16.680564564856205,4,4,3,1,1,0,0,8,1.0,2.0,48,5,4.0,6.929117692347175,11.81303746480054
1,1,0,0,17.661393782255395,2,1,1,1,0,0,0,18,2.0,2.0,27,5,4.0,30.236855367041827,12.100717685412471
1,1,1,0,16.414861416464955,4,4,1,1,0,0,0,18,2.0,2.0,50,3,1.0,5.202050663449939,10.854199034612414
1,0,0,0,16.680564564856205,4,4,0,3,0,0,0,9,2.0,0.0,32,4,2.0,10.231148162182643,11.119897691565695
0,0,0,0,16.834715236543456,4,1,3,1,0,0,1,14,1.0,1.0,35,1,0.0,11.766903249906612,11.967187086434018
1,1,0,0,16.775874739480525,4,4,0,1,1,1,0,8,2.0,2.0,30,9,0.0,10.18448666072286,11.21520652458772
0,0,1,1,16.680564564856205,4,4,1,1,0,0,0,17,3.0,2.0,37,4,3.0,8.85943037143982,10.714439990727769
1,0,0,1,17.191390165830175,0,4,1,5,0,0,0,4,3.0,0.0,48,5,1.0,11.375126390293223,11.225256725762891
0,0,1,0,16.96824662306297,4,4,1,1,0,0,0,1,2.0,2.0,51,5,0.0,8.734048231355233,11.407576060361786
0,0,0,0,17.15056817273442,4,4,2,1,1,0,0,1,1.0,2.0,54,1,4.0,10.47374290840324,12.283038316285214
1,1,0,0,16.575204055529493,4,4,1,1,0,1,0,8,2.0,2.0,40,18,0.0,5.580305883433611,11.014538821972666
0,0,1,0,17.286700342526494,0,4,1,1,0,0,0,14,2.0,2.0,41,1,1.0,15.790481051422738,11.726026761206368
0,0,0,1,16.680564564856205,2,1,1,1,1,0,0,10,3.0,2.0,25,2,2.0,12.88659793814433,10.714439990727769
1,1,1,0,17.086029653971018,0,4,1,4,0,0,0,18,2.0,2.0,28,7,1.0,15.415651644336176,11.525357861463222
0,0,1,1,16.611571697439256,4,4,1,1,1,1,0,1,3.0,2.0,31,3,2.0,9.948677457560205,10.645448706505872
0,1,1,0,16.49824301945826,4,1,1,1,0,0,1,0,2.0,1.0,31,6,2.0,8.23030214353647,10.937579097686422
0,0,1,0,17.191390165830175,4,4,4,1,1,0,0,6,1.0,2.0,54,6,4.0,10.101463589835683,12.323860125621126
0,0,1,0,16.575204055529493,4,4,1,1,0,0,0,18,2.0,1.0,59,3,2.0,5.249287133846021,11.014538821972666
0,1,0,0,16.457421027787007,4,4,1,5,1,0,0,18,2.0,2.0,33,8,2.0,6.993006993006993,10.896757843893464
0,0,1,0,16.680564564856205,4,4,1,1,0,0,0,1,2.0,0.0,49,14,1.0,5.771944076275172,11.119897691565695
1,1,0,0,16.680564564856205,4,4,1,1,0,0,0,4,2.0,2.0,49,9,2.0,6.252026119575788,11.119897691565695
0,0,0,2,17.191390165830175,4,4,1,5,0,0,0,14,4.0,2.0,33,6,2.0,15.405682985279014,10.937579097686422
0,0,1,0,16.275099485238066,4,1,0,1,0,0,0,11,2.0,1.0,43,2,0.0,5.276735459662289,10.714439990727769
0,1,1,0,17.527862392683378,0,4,1,1,0,0,1,3,2.0,1.0,42,15,3.0,14.891504751099134,11.967187086434018
0,0,1,1,16.834715236543456,2,4,1,1,0,0,0,10,3.0,2.0,45,7,3.0,8.174599055379664,10.86858749601736
1,0,0,0,16.169738979076914,4,4,1,5,1,0,0,8,2.0,2.0,31,1,1.0,6.737087249438576,10.609081944147828
1,1,0,2,17.23061087766853,2,4,1,1,0,1,0,8,4.0,1.0,28,8,0.0,17.28723404255319,10.97679912709094
0,0,1,0,16.169738979076914,4,4,1,1,0,0,0,9,2.0,2.0,42,15,4.0,3.833412210127781,10.609081944147828
1,0,1,0,17.833244035808235,0,1,3,1,0,1,1,8,1.0,2.0,43,11,4.0,21.466231483806176,12.965711906537503
1,1,1,1,17.527862392683378,4,4,2,1,0,0,0,10,2.0,1.0,44,2,4.0,18.3182135380321,11.967187086434018
0,0,1,0,16.834715236543456,4,1,1,1,0,0,1,11,2.0,1.0,42,8,0.0,8.54538549183441,11.274046255019954
0,1,1,1,16.834715236543456,0,4,1,1,0,0,0,8,3.0,2.0,37,11,0.0,8.716586418728209,10.86858749601736
1,1,1,0,17.191390165830175,0,4,1,1,0,0,0,3,2.0,2.0,53,2,0.0,11.022387694116494,11.630717389475995
1,0,1,1,16.49824301945826,4,4,1,1,0,0,0,8,3.0,0.0,50,14,0.0,4.777272920293855,10.53212287826962
1,1,0,0,17.661393782255395,2,1,1,1,0,0,0,18,2.0,2.0,27,5,1.0,30.236855367041827,12.100717685412471
1,1,1,2,17.191390165830175,4,1,1,1,0,0,0,4,4.0,2.0,36,2,2.0,15.573089700996675,10.937579097686422
0,0,0,2,16.575204055529493,4,1,1,1,0,0,0,5,4.0,0.0,32,1,0.0,9.869222646413776,10.321408101911638
1,1,1,0,16.49824301945826,4,4,1,1,0,0,0,8,2.0,0.0,44,3,1.0,6.439979392065945,10.937579097686422
1,1,1,2,17.356904599092623,4,1,1,1,0,0,0,8,4.0,1.0,31,5,0.0,19.61726023348604,11.103090824344122
1,0,1,0,17.191390165830175,4,4,1,1,0,0,0,8,2.0,2.0,58,4,4.0,9.833056551000787,11.630717389475995
0,0,1,0,16.96824662306297,4,4,1,1,0,0,0,8,2.0,0.0,37,8,0.0,10.672358591248663,11.407576060361786
0,1,0,0,16.49824301945826,4,4,1,2,0,1,0,14,2.0,2.0,47,2,4.0,6.130790190735695,10.937579097686422
0,0,1,0,17.191390165830175,4,4,1,1,0,0,0,18,2.0,2.0,56,15,1.0,8.55188141391106,11.630717389475995
0,0,0,0,17.086029653971018,2,1,1,5,0,1,0,3,2.0,1.0,39,3,1.0,12.776831345826237,11.525357861463222
0,0,0,1,16.96824662306297,4,2,1,5,0,0,0,18,3.0,2.0,27,7,1.0,14.312977099236642,11.002116507732016
0,0,0,1,16.49824301945826,0,4,3,1,0,0,0,6,2.0,2.0,36,6,0.0,7.080815709969788,10.937579097686422
1,0,0,1,17.453754422408117,2,4,1,1,0,1,0,18,3.0,2.0,42,21,2.0,12.56875214850464,11.487617913343598
0,0,1,1,16.370409657272383,4,4,1,1,1,0,0,14,3.0,1.0,29,0,2.0,9.200743494423792,10.404293143019792
0,0,1,2,16.680564564856205,4,2,1,1,0,0,1,14,4.0,2.0,29,5,1.0,10.569169341579896,10.426765325491356
0,0,1,1,16.834715236543456,4,4,1,1,1,1,0,14,3.0,2.0,47,3,3.0,8.57422831945125,10.86858749601736
1,0,1,0,16.775874739480525,4,4,1,1,0,0,0,8,2.0,2.0,51,13,4.0,6.264765440431995,11.21520652458772
0,0,1,0,17.286700342526494,4,4,1,1,1,1,0,8,2.0,0.0,30,6,2.0,17.91790342431043,11.726026761206368
0,0,0,0,17.373711716926124,4,4,4,1,0,0,0,2,1.0,0.0,51,1,3.0,14.161334312388544,12.506180941677355
1,0,1,0,17.191390165830175,4,4,3,1,0,0,0,4,1.0,0.0,27,1,0.0,21.661692500240687,12.323860125621126
1,0,1,1,17.661393782255395,4,4,0,1,0,0,0,14,3.0,1.0,31,6,3.0,25.571814178150305,11.695255355062796
1,0,0,0,16.575204055529493,4,1,1,1,0,0,0,18,2.0,2.0,26,8,2.0,9.51448707909162,11.014538821972666
1,0,1,0,16.862886112153483,4,4,3,1,0,0,0,16,1.0,1.0,31,1,0.0,13.41503809208347,11.995357787034976
0,0,1,0,16.834715236543456,0,4,2,5,0,0,0,18,1.0,1.0,53,0,0.0,7.961783439490445,11.967187086434018
0,1,1,0,16.680564564856205,4,4,1,1,0,0,0,3,2.0,1.0,45,3,4.0,7.542742205833054,11.119897691565695
0,1,1,1,16.323889645337495,4,4,1,1,0,0,0,10,3.0,2.0,54,18,2.0,3.548762627210936,10.357774570341576
0,0,1,0,17.0170367851974,4,4,1,1,0,0,0,14,2.0,2.0,45,3,0.0,10.539817086772253,11.456365695436428
1,1,1,0,16.680564564856205,4,4,3,1,1,1,0,8,1.0,2.0,28,2,2.0,11.76265574627516,11.81303746480054
1,1,1,1,17.833244035808235,4,1,1,1,0,0,0,10,3.0,2.0,41,0,1.0,27.68961720318673,11.86710429621008
0,0,1,0,17.040567281661083,2,1,1,1,0,0,0,3,2.0,2.0,30,3,1.0,15.753480420092812,11.479895946755926
0,0,1,0,17.373711716926124,0,1,3,1,0,1,1,12,1.0,0.0,38,8,1.0,15.826494724501758,12.506180941677355
0,1,0,0,16.834715236543456,4,2,1,5,1,1,0,4,2.0,0.0,24,1,1.0,16.051773338768854,11.274046255019954
